session_id,leg_left_1_joint,leg_left_2_joint,leg_left_3_joint,leg_left_4_joint,leg_left_5_joint,leg_left_6_joint,torso_1_joint,torso_2_joint,arm_left_1_joint,arm_left_2_joint,arm_left_3_joint,arm_left_4_joint,arm_left_5_joint,arm_left_6_joint,arm_left_7_joint
1,-0.349065850399,-0.2450282573896001,0.20983157834911903,1.1912801485125255,-0.5047469283477779,0.5063410287674079,-1.25663706144,0.5228039983307882,-0.866505137463327,1.1718176512775929,-0.14623653796552163,-1.367390057617309,2.51327412287,1.3086749586482007,0.680678408278
1,1.57079632679,-0.3737579944677163,-1.5898295080049232,0.24682148484227653,-0.2316998788720707,0.5236,-1.057956352829658,0.40400817888103274,-0.9208624292896846,1.4640535342420642,-0.7107437263598319,-1.9993370565997235,-0.15344134607073684,-1.2675276896107268,-0.680678408278
1,-0.34904189012846243,-0.5030776218126328,0.5989722580195181,0.77391742741938,-0.8518656864417637,-0.07755625231329542,-0.23934096916664244,0.7255433849734224,-0.3805855374736377,1.6319584079789846,-0.9704784303798009,-1.4263454529971142,1.9079166130216103,-0.46583582086900055,0.5148940072716629
1,-0.2832948164086105,-0.5236,-0.6714071596275242,0.22302685742269696,-0.494667047057864,-0.013254906124332189,0.16396215694532168,-0.226892802759,0.1883804626266131,1.2697889194865317,-1.478080070898852,-1.2468937505477076,0.935949854939558,-0.6165753207720983,-0.680678408278
1,1.548369046994385,0.07874278689368729,0.6976219263872048,0.6892534267857692,-0.786575187655081,-0.23173096797365048,0.776728094623162,0.6142111644455235,0.27309980677775725,1.5933688312925431,-1.4271961616458013,-1.8291784044708381,2.335569205337721,-0.22477948972237463,0.2545038719008809
1,-0.349065850399,-0.43677742657764307,0.40307595914136507,1.1085752215069726,-0.7514330022108993,0.5236,-1.25663706144,0.34353336930180295,-0.8268457893279079,1.2615929741707466,-0.3464172315125345,-1.5107775685534566,2.51327412287,0.9963413845953093,0.680678408278
1,-0.349065850399,0.5236,0.7,0.5393102337885923,-1.27,-0.411274624505246,1.2178712152379174,0.4146687038790949,0.785398163397,2.87106661953,1.1629725522804568,-1.9484586287473973,2.111222324715359,-0.7347013461265783,0.680678408278
1,0.13270613620580493,-0.5236,0.7,0.9216876725206116,-1.0814801994683996,0.06010791963118276,-0.1068612306531364,0.733038285838,-0.4222082370064211,1.9459664201533533,-1.3949763293297694,-1.6255979011478625,2.224783143245154,-0.6969009903319315,0.1766316274050169
1,-0.2419535979285186,-0.5236,0.17313342760406472,0.5412469929251622,-0.7372896542968462,-0.24438224080061316,0.2541484625973459,0.733038285838,-0.5226592410667005,1.6498842207135993,-1.1966250548087538,-1.25522537668245,1.5841441383584787,-0.8258114282588196,-0.1935517189506024
1,1.57079632679,-0.523599904485845,0.4477409088703906,0.7342141920262577,-1.1940664655550841,-0.1579544351000732,1.256584354819356,-0.226892802759,0.7277884993483317,1.6102554876536945,-1.4786554425657064,-1.116034736530877,1.8089920922112168,-0.9266742766794108,0.6806782196933482
